OBJECTID,DPTOMPIO,CODIGO_VER,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,FUENTE,DESCRIPCIO,SEUDONIMOS,AREA_HA,COD_DPTO,ShapeSTArea,ShapeSTLength
14366,54245,54245060,NORTE DE SANTANDER,EL CARMEN,MARIQUITA,2012,POT,NULL,NULL,1452.06158926,54,14943915.6367188,19711.6633170566
14367,54385,54385014,NORTE DE SANTANDER,LA ESPERANZA,COLA DE PATO,2009,POT,NULL,NULL,296.14332693,54,3035613.73681641,7690.45339108086
14368,54206,54206001,NORTE DE SANTANDER,CONVENCIÓN,AGUA BLANCA,2009,CATASTRO IGAC,NULL,NULL,753.91286419,54,7757415.71337891,12288.314776026
14369,54206,54206028,NORTE DE SANTANDER,CONVENCIÓN,GAJO MAYOR,2009,CATASTRO IGAC,NULL,NULL,382.06691704,54,3930341.63427734,8907.79198001358
14370,54245,54245022,NORTE DE SANTANDER,EL CARMEN,EL ESFUERZO,2012,POT,NULL,NULL,1824.69231505,54,18816292.2895508,21275.1778544541
14371,54003,54003005,NORTE DE SANTANDER,ÁBREGO,BORRA PARTE BAJA,2012,POT ABREGO,NULL,NULL,1335.71759472,54,13717102.6582031,19767.0015011324
14372,54003,54003062,NORTE DE SANTANDER,ÁBREGO,LA SIERRA,2012,POT ABREGO,NULL,NULL,1475.30722247,54,15148489.6958008,26060.2832920899
14373,54003,54003082,NORTE DE SANTANDER,ÁBREGO,LOS OSOS,2012,POT ABREGO,NULL,NULL,1965.66680726,54,20183585.5322266,19621.8958192571
14374,54385,54385033,NORTE DE SANTANDER,LA ESPERANZA,LA SIRENA,2009,POT,NULL,NULL,1333.93982414,54,13661864.7045898,22117.2327241782
14375,54385,54385043,NORTE DE SANTANDER,LA ESPERANZA,MORROCOYES,2009,POT,NULL,NULL,1831.40096335,54,18761737.2407227,18622.3752053949
14376,54385,54385038,NORTE DE SANTANDER,LA ESPERANZA,LAS EVGAS,2009,POT,NULL,NULL,343.91768278,54,3525049.60595703,9387.43863061116
14377,54385,54385055,NORTE DE SANTANDER,LA ESPERANZA,SANTA ANA,2009,POT,NULL,NULL,798.27316831,54,8178254.96044922,15803.8153811574
14378,54206,54206066,NORTE DE SANTANDER,CONVENCIÓN,SAN ISIDRO,2009,CATASTRO IGAC,NULL,NULL,423.71339107,54,4360574.94824219,10025.2219774022
14379,54206,54206041,NORTE DE SANTANDER,CONVENCIÓN,LA VICTORIA,2009,CATASTRO IGAC,NULL,NULL,508.61026311,54,5234242.85253906,10294.6728642515
14380,54245,54245069,NORTE DE SANTANDER,EL CARMEN,PLAYAS RICAS,2012,POT,NULL,NULL,2538.8995969,54,26176414.5112305,24630.8996247611
14381,54344,54344001,NORTE DE SANTANDER,HACARÍ,AGUA BLANCA,2009,EOT HACARÍ,NULL,NULL,722.81534601,54,7430482.28564453,11568.4005315737
14382,54344,54344029,NORTE DE SANTANDER,HACARÍ,LA PACHECA,2009,EOT HACARÍ,NULL,NULL,578.02318422,54,5941690.39697266,11008.5849404488
14383,54344,54344014,NORTE DE SANTANDER,HACARÍ,EL COBRE,2009,EOT HACARÍ,NULL,NULL,666.48017531,54,6849677.80566406,10192.7518900054
14384,54344,54344025,NORTE DE SANTANDER,HACARÍ,LA HORQUETA,2009,EOT HACARÍ,NULL,NULL,635.26194074,54,6529384.87695312,11244.9798132421
14385,54344,54344045,NORTE DE SANTANDER,HACARÍ,PALO CRUZAL,2009,EOT HACARÍ,NULL,NULL,909.77960419,54,9355136.85742188,13158.1223754361
14386,23660,23660003,CÓRDOBA,SAHAGÚN,VEREDA ARENAS DEL NORTE,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,3112.56353923,23,32085875.3061523,36156.9507189379
14387,23660,23660068,CÓRDOBA,SAHAGÚN,VEREDA SANTIAGO ABAJO,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,2081.84264812,23,21419999.5957031,33304.1877684413
14388,23660,23660066,CÓRDOBA,SAHAGÚN,VEREDA SAN ANTONIO,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,4029.22895544,23,41466027.4941406,56020.5195571877
14389,23660,23660023,CÓRDOBA,SAHAGÚN,VEREDA EL VIAJANO,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,2304.71734722,23,23714151.8886719,26590.7279087285
14390,54206,54206030,NORTE DE SANTANDER,CONVENCIÓN,GUASILES NORTE,2009,CATASTRO IGAC,NULL,NULL,723.67162513,54,7452835.64990234,12559.2154670084
14391,54206,54206031,NORTE DE SANTANDER,CONVENCIÓN,GUASILES SUR,2009,CATASTRO IGAC,NULL,NULL,491.76139434,54,5064747.41943359,10553.7216092785
14392,54206,54206038,NORTE DE SANTANDER,CONVENCIÓN,LA QUIEBRA DE SAN PABLO,2009,CATASTRO IGAC,NULL,NULL,747.69703051,54,7698899.45898438,14703.3196712213
14393,54206,54206039,NORTE DE SANTANDER,CONVENCIÓN,LA TRINIDAD,2009,CATASTRO IGAC,NULL,NULL,1102.56885141,54,11352708.7700195,17839.7699996634
14394,54206,54206045,NORTE DE SANTANDER,CONVENCIÓN,LAS PALMAS,2009,CATASTRO IGAC,NULL,NULL,305.64676792,54,3146864.43701172,8138.15359467218
14395,54206,54206042,NORTE DE SANTANDER,CONVENCIÓN,LAS ABEJAS,2009,CATASTRO IGAC,NULL,NULL,550.88907758,54,5671529.29345703,9981.50730411649
14396,54206,54206017,NORTE DE SANTANDER,CONVENCIÓN,EGIPTO,2009,CATASTRO IGAC,NULL,NULL,463.68648879,54,4771612.09033203,9483.71908213312
14397,54206,54206003,NORTE DE SANTANDER,CONVENCIÓN,BALCONES,2009,CATASTRO IGAC,NULL,NULL,627.65596762,54,6458529.83349609,12681.6200697715
14398,54206,54206032,NORTE DE SANTANDER,CONVENCIÓN,GUAYABAL,2009,CATASTRO IGAC,NULL,NULL,635.25573816,54,6536195.15429688,11806.624834943
14399,54206,54206051,NORTE DE SANTANDER,CONVENCIÓN,MACANAL GUAYABAL,2009,CATASTRO IGAC,NULL,NULL,420.14162601,54,4322345.06103516,9422.52739910471
14400,54245,54245049,NORTE DE SANTANDER,EL CARMEN,LA PEREGRINA,2012,POT,NULL,NULL,821.0347562,54,8446712.72509766,12449.0822118935
14401,54344,54344019,NORTE DE SANTANDER,HACARÍ,EL TARRA,2009,EOT HACARÍ,NULL,NULL,1236.75189197,54,12709029.3388672,16182.5777905386
14402,54344,54344018,NORTE DE SANTANDER,HACARÍ,EL POZON,2009,EOT HACARÍ,NULL,NULL,740.55658522,54,7609158.77587891,11984.6362483426
14403,54344,54344035,NORTE DE SANTANDER,HACARÍ,LOS CALICHEZ,2009,EOT HACARÍ,NULL,NULL,599.61969609,54,6162190.40234375,10722.1196850824
14404,54128,54128021,NORTE DE SANTANDER,CÁCHIRA,GERRERO,2009,POT,NULL,NULL,859.69044844,54,8810770.05712891,13930.537822958
14405,54128,54128039,NORTE DE SANTANDER,CÁCHIRA,PARAMO DE LOS RANCHOS,2009,POT,NULL,NULL,610.61940401,54,6260502.32226562,11567.5663477199
14406,47268,47268006,MAGDALENA,EL RETÉN,LA POLVORITA,2009,POT,NULL,NULL,976.87262394,47,10173106.3183594,17790.3374359441
14407,47268,47268008,MAGDALENA,EL RETÉN,MENGAJO,2009,POT,NULL,NULL,2644.76746742,47,27567899.1787109,31709.676133343
14408,47268,47268003,MAGDALENA,EL RETÉN,EL SALITRE,2009,POT,NULL,NULL,3089.34045227,47,32197011.8476562,50680.3377369261
14409,47268,47268010,MAGDALENA,EL RETÉN,PUNTO FIJO,2009,POT,NULL,NULL,1873.79512096,47,19520393.6494141,23720.5380666626
14410,54245,54245038,NORTE DE SANTANDER,EL CARMEN,LA AGUADA,2012,POT,NULL,NULL,731.22614845,54,7520625.01757812,13545.6654354463
14411,54245,54245071,NORTE DE SANTANDER,EL CARMEN,QUEBRADA ARRIBA,2012,POT,NULL,NULL,670.01690474,54,6890703.87255859,12485.6891327157
14412,54245,54245066,NORTE DE SANTANDER,EL CARMEN,PARAMO,2012,POT,NULL,NULL,460.94408034,54,4740477.92041016,9144.21520323201
14413,54245,54245057,NORTE DE SANTANDER,EL CARMEN,LIMONAL,2012,POT,NULL,NULL,362.91821109,54,3732577.42626953,9671.31585891033
14414,54245,54245080,NORTE DE SANTANDER,EL CARMEN,TIERRA AZUL,2012,POT,NULL,NULL,325.16004535,54,3344436.60058594,8134.60783307708
14415,54245,54245075,NORTE DE SANTANDER,EL CARMEN,SAN VICENTE,2012,POT,NULL,NULL,305.60235688,54,3143446.53027344,7901.49986832997
14416,54245,54245031,NORTE DE SANTANDER,EL CARMEN,EL SALTO,2012,POT,NULL,NULL,452.06932758,54,4650740.12841797,8762.56805095797
14417,54245,54245033,NORTE DE SANTANDER,EL CARMEN,EL SUL,2012,POT,NULL,NULL,1365.08801747,54,14043974.1494141,17666.9008603927
14418,54245,54245041,NORTE DE SANTANDER,EL CARMEN,LA CUESTA,2012,POT,NULL,NULL,317.79230106,54,3269629.86279297,10058.1339264337
14419,54245,54245034,NORTE DE SANTANDER,EL CARMEN,EL TAMACO,2012,POT,NULL,NULL,497.73739263,54,5124791.82128906,11439.259633115
14420,54128,54128057,NORTE DE SANTANDER,CÁCHIRA,VEGA DE RAMIREZ,2009,POT,NULL,NULL,846.83656308,54,8681298.88964844,14489.6475354831
14421,54128,54128014,NORTE DE SANTANDER,CÁCHIRA,EL MANZANO,2009,POT,NULL,NULL,1834.28296543,54,18798679.269043,26218.2171344033
14422,54128,54128005,NORTE DE SANTANDER,CÁCHIRA,BELLAVISTA,2009,POT,NULL,NULL,327.5804684,54,3357394.37988281,7364.07651769935
14423,54128,54128010,NORTE DE SANTANDER,CÁCHIRA,CUATRO ESQUINAS,2009,POT,NULL,NULL,1913.80517136,54,19616725.8564453,26572.6343913416
14424,54206,54206050,NORTE DE SANTANDER,CONVENCIÓN,MACANAL CARTAGENA,2009,CATASTRO IGAC,NULL,NULL,733.22493949,54,7543845.79492188,15112.5238136109
14425,54206,54206069,NORTE DE SANTANDER,CONVENCIÓN,SANTA BÁRBARA,2009,CATASTRO IGAC,NULL,NULL,523.6947502,54,5388124.63085938,10299.0878498518
14426,54003,54003086,NORTE DE SANTANDER,ÁBREGO,MONTECRISTO,2012,POT ABREGO,NULL,NULL,1037.09390024,54,10637783.0126953,17890.0894417371
14427,54003,54003019,NORTE DE SANTANDER,ÁBREGO,EL CASTILLO,2012,POT ABREGO,NULL,NULL,920.55993141,54,9443418.24755859,15207.1745356378
14428,54003,54003103,NORTE DE SANTANDER,ÁBREGO,RIO CALIENTE,2012,POT ABREGO,NULL,NULL,453.22199648,54,4651183.47070312,10156.2036263598
14429,54003,54003084,NORTE DE SANTANDER,ÁBREGO,MATA DE FIQUE,2012,POT ABREGO,NULL,NULL,479.09566919,54,4916837.61767578,12832.7852226443
14430,54003,54003053,NORTE DE SANTANDER,ÁBREGO,LA CALERA,2012,POT ABREGO,NULL,NULL,483.87417832,54,4966037.93066406,11820.7830105568
14431,54003,54003063,NORTE DE SANTANDER,ÁBREGO,LA SOLEDAD,2012,POT ABREGO,NULL,NULL,932.601325,54,9571724.98535156,17916.3626026289
14432,54003,54003041,NORTE DE SANTANDER,ÁBREGO,EL TABACO,2012,POT ABREGO,NULL,NULL,432.65664599,54,4440752.67089844,10035.9815892328
14433,54003,54003047,NORTE DE SANTANDER,ÁBREGO,FRACCION PAVEZ,2012,POT ABREGO,NULL,NULL,1516.60009629,54,15574606.3618164,17246.4460686799
14434,54003,54003074,NORTE DE SANTANDER,ÁBREGO,LOMA DE TARRA,2012,POT ABREGO,NULL,NULL,589.13360533,54,6050590.17333984,12548.8069723095
14435,54245,54245004,NORTE DE SANTANDER,EL CARMEN,BELLA LUZ,2012,POT,NULL,NULL,968.48016469,54,9967516.19628906,17678.8403579836
14436,54245,54245036,NORTE DE SANTANDER,EL CARMEN,FILO DE PALO,2012,POT,NULL,NULL,398.93448603,54,4105417.40673828,9175.66084465907
14437,54245,54245023,NORTE DE SANTANDER,EL CARMEN,EL HOYO,2012,POT,NULL,NULL,961.265562,54,9892698.96875,16186.5117345702
14438,54245,54245053,NORTE DE SANTANDER,EL CARMEN,LAGUNETAS,2012,POT,NULL,NULL,330.44514033,54,3400324.42285156,12126.4420401552
14439,54245,54245085,NORTE DE SANTANDER,EL CARMEN,VILLA NUEVA,2012,POT,NULL,NULL,6002.51939268,54,61788494.2495117,40452.93670474
14440,23660,23660051,CÓRDOBA,SAHAGÚN,VEREDA MATURIN,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,328.31932273,23,3384436.9140625,9923.37049800779
14441,23660,23660035,CÓRDOBA,SAHAGÚN,VEREDA LA MUSICA,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,388.18121754,23,3998982.58105469,12015.8289455494
14442,54206,54206023,NORTE DE SANTANDER,CONVENCIÓN,EL LÍBANO,2009,CATASTRO IGAC,NULL,NULL,195.22302103,54,2008374.87744141,7085.07758522169
14443,54206,54206002,NORTE DE SANTANDER,CONVENCIÓN,ALTO VENTANAS,2009,CATASTRO IGAC,NULL,NULL,195.73122111,54,2013667.32666016,6083.17535684251
14444,54206,54206062,NORTE DE SANTANDER,CONVENCIÓN,ROMERITOS,2009,CATASTRO IGAC,NULL,NULL,245.76131937,54,2528056.69287109,10077.0666700763
14445,54245,54245045,NORTE DE SANTANDER,EL CARMEN,LA FLORIDA,2012,POT,NULL,NULL,1054.74079169,54,10873523.5307617,16743.0354347965
14446,54003,54003068,NORTE DE SANTANDER,ÁBREGO,LAS MACIEGAS,2012,POT ABREGO,NULL,NULL,655.29236754,54,6730142.68847656,13395.8153121847
14447,54003,54003070,NORTE DE SANTANDER,ÁBREGO,LAS VEGAS,2012,POT ABREGO,NULL,NULL,430.70852311,54,4423176.39550781,10919.1038416737
14448,54385,54385020,NORTE DE SANTANDER,LA ESPERANZA,EL RUMBON,2009,POT,NULL,NULL,837.43772495,54,8579661.02880859,12229.7637400138
14449,54385,54385004,NORTE DE SANTANDER,LA ESPERANZA,BAJO Y MEDIO VIJAGUAL,2009,POT,NULL,NULL,3208.21258025,54,32872373.1977539,27842.7753363752
14450,54385,54385027,NORTE DE SANTANDER,LA ESPERANZA,LA FRAGUA,2009,POT,NULL,NULL,4667.96484837,54,47834372.9135742,37045.2642080076
14451,54206,54206067,NORTE DE SANTANDER,CONVENCIÓN,SAN JOSÉ DE LAS PITAS,2009,CATASTRO IGAC,NULL,NULL,1471.61468056,54,15150108.7451172,16397.438692647
14452,23660,23660067,CÓRDOBA,SAHAGÚN,VEREDA SAN FRANCISCO,2011,POT,CAMBIO DE CODIGO Y NOMBRE DE MPIO,NULL,982.6838767,23,10116186.5053711,15267.6144888254
14453,54206,54206074,NORTE DE SANTANDER,CONVENCIÓN,SANTA ROSA,2009,CATASTRO IGAC,NULL,NULL,155.75757084,54,1602338.23876953,5755.56186814479
14454,54206,54206022,NORTE DE SANTANDER,CONVENCIÓN,EL HOYO,2009,CATASTRO IGAC,NULL,NULL,255.84971106,54,2631900.17724609,9021.28978007541
14455,54206,54206020,NORTE DE SANTANDER,CONVENCIÓN,EL DIVISO,2009,CATASTRO IGAC,NULL,NULL,147.338501,54,1515591.265625,6082.28955611397
14456,54206,54206035,NORTE DE SANTANDER,CONVENCIÓN,LA GUAIRA,2009,CATASTRO IGAC,NULL,NULL,139.24359814,54,1432289.49462891,5236.04690380959
14457,68397,68397014,SANTANDER,LA PAZ,LA LINTERNA,2010,POT 2022,NULL,NULL,619.53118487,68,6310758.79248047,11730.3942146649
14458,68397,68397020,SANTANDER,LA PAZ,RINCON SANTO,2010,POT 2028,NULL,NULL,833.92131938,68,8494925.49267578,15707.9202723976
14459,68418,68418002,SANTANDER,LOS SANTOS,EL DIAMANTE,INDF,DESCONOCIDA,NULL,NULL,641.46024099,68,6545072.82568359,10995.6552885628
14460,68418,68418016,SANTANDER,LOS SANTOS,LA PEÑA,INDF,DESCONOCIDA,NULL,NULL,642.21552128,68,6552680.48681641,11898.0854442585
14461,63130,63130016,QUINDIO,CALARCÁ,LA BELLA,2010,POT CALARCA,NULL,NULL,355.65601641,63,3599576.51782227,10942.9727777196
14462,63130,63130001,QUINDIO,CALARCÁ,AGUACATAL,2010,POT CALARCA,NULL,NULL,54.66069588,63,553234.260986328,4522.55939700337
14463,68418,68418029,SANTANDER,LOS SANTOS,REGADERO BAJO,INDF,DESCONOCIDA,NULL,NULL,1088.8559735,68,11113992.4277344,17405.944072238
14464,68418,68418009,SANTANDER,LOS SANTOS,ESPINAL BAJO,INDF,DESCONOCIDA,NULL,NULL,776.21233929,68,7923038.609375,20228.3178030668
14465,68418,68418024,SANTANDER,LOS SANTOS,MAJADAL BAJO,INDF,DESCONOCIDA,NULL,NULL,402.87051601,68,4112242.91601562,15658.9348688697
14466,68169,68169015,SANTANDER,CHARTA,RINCONADA,2010,IMAGEN JPG,NULL,NULL,609.65688632,68,6234791.84472656,12236.5014674002
14467,68169,68169004,SANTANDER,CHARTA,CRISTALINA,2010,IMAGEN JPG,NULL,NULL,463.06954784,68,4734822.69238281,13241.6992017912
14468,68169,68169003,SANTANDER,CHARTA,CARBONAL,2010,IMAGEN JPG,NULL,NULL,666.71688944,68,6817067.75341797,15017.1039819855
14469,68169,68169009,SANTANDER,CHARTA,LAVADORES,2010,IMAGEN JPG,NULL,NULL,257.25291161,68,2629769.85400391,8453.01059346577
14470,66682,66682012,RISARALDA,SANTA ROSA DE CABAL,EL ESPAÑOL,2010,POT,VEREDA CON CENTRO POBLADO,NULL,840.51075086,66,8517077.09521484,15382.3342011045
14471,66682,66682022,RISARALDA,SANTA ROSA DE CABAL,LA FLORIDA,2010,POT,VEREDA CON CENTRO POBLADO,NULL,365.78381663,66,3706427.77148438,9113.78949208036
14472,25885,25885100,CUNDINAMARCA,YACOPÍ,LOMA DE PASCUA ALTO,2010,POT,NULL,NULL,429.48884106,25,4362910.63818359,11339.9771860112
14473,68444,68444021,SANTANDER,MATANZA,PLAZUELA,2003,POT MATANZA,NULL,NULL,811.16185087,68,8299622.97216797,15638.5695299816
14474,68444,68444014,SANTANDER,MATANZA,LIBANO,2003,POT MATANZA,NULL,NULL,406.77719381,68,4162153.8828125,11620.9380914193
14475,68444,68444030,SANTANDER,MATANZA,SINAI,2003,POT MATANZA,NULL,NULL,813.96343347,68,8329026.2734375,14269.8059843843
14476,68444,68444017,SANTANDER,MATANZA,MAVEDA,2003,POT MATANZA,NULL,NULL,2047.10696707,68,20949729.6176758,19911.4152673813
14477,68444,68444001,SANTANDER,MATANZA,ALTOBRAVO,2003,POT MATANZA,NULL,NULL,357.49387539,68,3657060.79052734,10046.5817661684
14478,68464,68464026,SANTANDER,MOGOTES,TU BUGA,2010,POT 2035,NULL,NULL,1014.73088038,68,10343697.1508789,14693.7424245707
14479,68464,68464007,SANTANDER,MOGOTES,EL HOYO,2010,POT 2016,NULL,NULL,1670.53054483,68,17026411.2480469,20067.1846647924
14480,68464,68464011,SANTANDER,MOGOTES,GUAURE,2010,POT 2020,NULL,NULL,1308.72138475,68,13335460.9619141,20889.208609478
14481,68464,68464002,SANTANDER,MOGOTES,ARRAYANES,2010,POT 2011,NULL,NULL,1635.91951652,68,16670352.5024414,24522.2738948232
14482,68464,68464015,SANTANDER,MOGOTES,MONCHIA,2010,POT 2024,NULL,NULL,2218.27014429,68,22603120.4077148,22882.7753282018
14483,68464,68464025,SANTANDER,MOGOTES,SANTA LUCIA,2010,POT 2034,NULL,NULL,400.36895346,68,4079525.36572266,10282.1524615223
14484,68418,68418023,SANTANDER,LOS SANTOS,MAJADAL ALTO,INDF,DESCONOCIDA,NULL,NULL,178.27182768,68,1819729.98388672,7707.39560061014
14485,68418,68418007,SANTANDER,LOS SANTOS,EL VERDE,INDF,DESCONOCIDA,NULL,NULL,1124.83486597,68,11481463.5673828,18169.5544228799
14486,68418,68418026,SANTANDER,LOS SANTOS,PIEDRA DEL RAYO,INDF,DESCONOCIDA,NULL,NULL,881.13833297,68,8994877.80859375,18943.2170560805
14487,68418,68418021,SANTANDER,LOS SANTOS,LLANADAS,INDF,DESCONOCIDA,NULL,NULL,2108.29940162,68,21521864.652832,33274.7318079586
14488,68418,68418017,SANTANDER,LOS SANTOS,LA PURNIA,INDF,DESCONOCIDA,NULL,NULL,669.68159619,68,6836703.1484375,20258.5748609161
14489,68418,68418011,SANTANDER,LOS SANTOS,GUAIMARO,INDF,DESCONOCIDA,NULL,NULL,376.98381052,68,3848737.76416016,13306.225499749
14490,68418,68418022,SANTANDER,LOS SANTOS,LOS TERES,INDF,DESCONOCIDA,NULL,NULL,252.18684345,68,2573364.59082031,8115.86184624149
14491,68418,68418027,SANTANDER,LOS SANTOS,PURNIA NUEVA,INDF,DESCONOCIDA,NULL,NULL,1740.17196874,68,17766579.0043945,30314.5204615553
14492,68001,68001013,SANTANDER,BUCARAMANGA,LOS SANTOS,2010,POT 2010,VEREDA CON CENTRO POBLADO,NULL,341.03087469,68,3485777.34912109,11568.8144565335
14493,68001,68001019,SANTANDER,BUCARAMANGA,RETIRO GRANDE PARTE BAJA,2010,POT 2010,NULL,NULL,255.52192812,68,2611695.77197266,11025.691610866
14494,25885,25885099,CUNDINAMARCA,YACOPÍ,LLANOS DE JUAN ÁNGEL BAJO,2010,POT,NULL,NULL,171.92266176,25,1746667.84423828,6128.1987405389
14495,25885,25885135,CUNDINAMARCA,YACOPÍ,SARBAL,2010,POT,NULL,NULL,36.37838639,25,369595.337402344,2932.43312136622
14496,25885,25885001,CUNDINAMARCA,YACOPÍ,ACACIAS,2010,POT,NULL,NULL,606.19840528,25,6158714.49316406,16797.3298440809
14497,25885,25885034,CUNDINAMARCA,YACOPÍ,CHAPA,2010,POT,NULL,NULL,273.48789658,25,2778522.37890625,9016.68672763189
14498,25885,25885065,CUNDINAMARCA,YACOPÍ,GUADUA PINTADA,2010,POT,NULL,NULL,133.40286249,25,1355331.28271484,5629.79291478997
14499,25885,25885041,CUNDINAMARCA,YACOPÍ,CONCHÓN,2010,POT,NULL,NULL,62.14600694,25,631398.805175781,3777.80676810109
14500,68444,68444007,SANTANDER,MATANZA,CAPILLA,2003,POT MATANZA,NULL,NULL,550.28831658,68,5628146.51953125,13345.7086977606
14501,68101,68101017,SANTANDER,BOLÍVAR,CARBONERA,2010,POT,NULL,NULL,4484.44831003,68,45642088.8823242,31987.2510807236
14502,68121,68121010,SANTANDER,CABRERA,SAN PEDRO,2010,POT,NULL,NULL,612.0165216,68,6241421.21191406,10980.1171978233
14503,68121,68121004,SANTANDER,CABRERA,EL CENTRO,2010,POT,NULL,NULL,196.67164283,68,2005619.61669922,9230.18683957676
14504,68167,68167008,SANTANDER,CHARALÁ,GUACAMAYAS,2010,POT,NULL,NULL,596.01154866,68,6068885.16650391,11866.6070665461
14505,68167,68167020,SANTANDER,CHARALÁ,NEMIZAQUE,2010,POT,NULL,NULL,1383.14584864,68,14084084.3310547,16973.9257127735
14506,68001,68001020,SANTANDER,BUCARAMANGA,ROSA BLANCA,2010,POT 2010,NULL,NULL,219.3660213,68,2242263.70605469,8100.34496680544
14507,68001,68001002,SANTANDER,BUCARAMANGA,BOLARQUI ALTO,2010,POT 2010,NULL,NULL,308.32654997,68,3151546.81494141,9178.98769698173
14508,68001,68001009,SANTANDER,BUCARAMANGA,GUALILO BAJO,2010,POT 2010,NULL,NULL,306.30919004,68,3130605.45068359,12504.667376544
14509,68001,68001017,SANTANDER,BUCARAMANGA,RETIRO CHIQUITO,2010,POT 2010,NULL,NULL,536.40378992,68,5481877.72851562,16014.4969596212
14510,68001,68001011,SANTANDER,BUCARAMANGA,LA MALAÑA,2010,POT 2010,NULL,NULL,80.04156708,68,818059.869140625,7215.36754466761
14511,68001,68001016,SANTANDER,BUCARAMANGA,PEDREGAL,2010,POT 2010,NULL,NULL,246.16479864,68,2515968.91259766,11197.615651896
14512,68418,68418001,SANTANDER,LOS SANTOS,CARRIZAL,INDF,DESCONOCIDA,NULL,NULL,1539.30061667,68,15712684.0336914,34586.5488772586
14513,68418,68418032,SANTANDER,LOS SANTOS,SAN RAFAEL,INDF,DESCONOCIDA,NULL,NULL,1597.64643576,68,16305090.4594727,19620.5389184935
14514,68444,68444023,SANTANDER,MATANZA,SALADO,2003,POT MATANZA,NULL,NULL,413.50294192,68,4229031.15625,8988.00828478888
14515,68001,68001022,SANTANDER,BUCARAMANGA,SAN IGNACIO,2010,POT 2010,NULL,NULL,334.36195564,68,3418338.09814453,11595.0885491509
14516,68001,68001010,SANTANDER,BUCARAMANGA,LA ESMERALDA,2010,POT 2010,NULL,NULL,224.66666973,68,2296971.20703125,9661.7548111889
14517,66440,66440006,RISARALDA,MARSELLA,CARACAS,2010,POT MARSELLA,NULL,NULL,495.17256879,66,5017394.45458984,14699.549870265
14518,66440,66440005,RISARALDA,MARSELLA,CANTADELICIA,2010,POT MARSELLA,NULL,NULL,234.11080326,66,2372349.41162109,7851.88822144539
14519,66045,66045031,RISARALDA,APÍA,LA SOMBRA,INDF,DESCONOCIDA,NULL,NULL,168.70632206,66,1710082.65771484,6367.71924044732
14520,66045,66045004,RISARALDA,APÍA,BAJA CAMPANA,INDF,DESCONOCIDA,NULL,NULL,192.51509577,66,1951376.19189453,7289.66796693637
14521,66045,66045005,RISARALDA,APÍA,BUENAVISTA,INDF,DESCONOCIDA,NULL,NULL,145.23473536,66,1472131.328125,6797.00444987508
14522,66045,66045029,RISARALDA,APÍA,LA MARÍA,INDF,DESCONOCIDA,VEREDA CON CENTRO POBLADO,NULL,161.99664081,66,1642082.38720703,9365.9320672731
14523,68167,68167016,SANTANDER,CHARALÁ,LE LEJIA,2010,POT,NULL,NULL,2215.63111407,68,22557662.0039062,20656.7028980536
14524,68167,68167023,SANTANDER,CHARALÁ,SANTA ROSA,2010,POT,NULL,NULL,628.96417002,68,6405891.42382812,13968.0990488087
14525,68121,68121005,SANTANDER,CABRERA,EL COLORADO,2010,POT,NULL,NULL,235.15435591,68,2397671.68115234,7796.32200895132
14526,68167,68167024,SANTANDER,CHARALÁ,TINAGA,2010,POT,NULL,NULL,1654.58810818,68,16855564.0341797,21771.2733248183
14527,68169,68169007,SANTANDER,CHARTA,LA AGUADA,2010,IMAGEN JPG,NULL,NULL,1423.28378034,68,14550805.4526367,18024.3817206422
14528,68176,68176010,SANTANDER,CHIMA,LA PIEDRA,2010,http://chima-santander.gov.co,NULL,NULL,542.71659469,68,5529937.09033203,12922.1508164414
14529,68176,68176009,SANTANDER,CHIMA,LA ESMERALDA,2010,http://chima-santander.gov.co,NULL,NULL,1722.29196153,68,17550653.5112305,19587.8383246363
14530,68176,68176003,SANTANDER,CHIMA,EL CERRO,2010,http://chima-santander.gov.co,NULL,NULL,498.95344262,68,5083633.40966797,9847.43708435942
14531,68176,68176008,SANTANDER,CHIMA,LA COLORADA,2010,http://chima-santander.gov.co,NULL,NULL,1461.18436156,68,14889645.8833008,20344.1873896138
14532,68397,68397001,SANTANDER,LA PAZ,AL AMARILLO,2010,POT 2010,NULL,NULL,734.03982625,68,7473184.41601562,13304.1812563019
14533,68397,68397010,SANTANDER,LA PAZ,EL PALMAR,2010,POT 2018,NULL,NULL,1912.0645916,68,19474962.2519531,22971.0048016912
14534,68397,68397002,SANTANDER,LA PAZ,BOCAS DEL OPON,2010,POT 2010,NULL,NULL,1465.14783569,68,14928695.7788086,18428.9637237948
14535,68397,68397017,SANTANDER,LA PAZ,LOS CEDROS,2010,POT 2025,NULL,NULL,1486.5150002,68,15138622.4477539,18677.0872008308
